workclass,education,marital_status,occupation,relationship,race,gender,native_country,age,fnlwgt,educational_num,capital_gain,capital_loss,hours_per_week
3,8,2,2,0,4,1,38,34,24266,11,7688,0,40
3,9,2,9,0,4,1,38,45,267967,13,0,0,45
3,9,2,12,0,4,1,38,44,210648,13,0,0,40
3,8,2,3,5,4,0,38,47,94809,11,0,0,45
1,11,0,5,1,4,1,38,39,166497,9,0,0,40
5,11,2,2,0,4,1,38,34,204052,9,0,0,40
4,12,2,9,0,4,1,38,50,155574,14,7298,0,50
3,9,2,3,0,4,1,38,30,114912,13,3103,0,60
3,11,2,3,0,4,1,38,43,193882,9,0,0,40
0,12,0,3,1,4,1,38,45,179638,14,0,0,40
4,12,2,11,0,4,1,38,46,125892,14,0,0,50
3,5,2,3,0,4,1,38,56,197369,4,0,0,40
3,15,2,0,5,2,0,38,25,353795,10,3103,0,40
0,9,2,0,0,4,1,38,58,139290,13,0,0,40
3,11,2,13,0,4,1,38,56,89922,9,3103,0,45
3,15,2,3,5,4,0,38,34,167497,10,7688,0,50
3,11,2,3,0,4,1,38,37,132879,9,0,0,40
0,9,2,3,0,4,1,38,56,156229,13,7688,0,40
3,7,2,3,0,4,1,38,44,131650,12,0,0,54
3,9,2,2,0,1,1,40,30,154568,13,0,0,36
3,11,2,3,5,4,0,38,44,124747,9,3103,0,40
3,11,2,3,0,4,1,38,38,276559,9,7688,0,70
3,15,2,11,0,4,1,38,32,106014,10,5178,0,50
3,14,2,9,0,4,1,38,35,86648,15,7688,0,50
5,9,2,3,0,4,1,38,48,107231,13,99999,0,50
3,12,2,3,0,4,1,38,51,48343,14,7298,0,50
3,8,0,3,1,4,1,38,44,247880,11,8614,0,40
3,9,2,3,0,4,1,38,44,192225,13,0,0,40
3,9,5,3,1,4,1,38,38,125933,13,27828,0,45
3,12,0,9,4,4,0,38,43,289669,14,0,2547,40
6,12,2,3,0,4,1,38,59,139616,14,0,0,50
3,11,2,10,0,4,1,38,49,168211,9,0,0,40
3,11,2,12,0,4,1,38,61,225970,9,0,0,40
3,12,2,3,0,4,1,38,33,188246,14,7298,0,45
3,11,2,9,0,4,1,38,48,83444,9,7298,0,40
3,11,2,3,0,4,1,38,56,75785,9,0,0,40
3,11,2,5,0,4,1,38,37,216924,9,0,0,44
4,7,2,11,0,4,1,38,39,131288,12,5178,0,48
3,9,2,9,0,4,1,38,51,171914,13,0,0,50
6,11,2,10,0,4,1,38,30,144064,9,0,0,40
7,10,2,14,0,4,1,38,70,54849,16,0,0,20
3,9,2,11,0,4,1,38,38,184801,13,0,0,60
3,8,2,11,0,4,1,38,32,147284,11,0,0,50
3,12,2,9,5,1,0,16,29,162551,14,0,0,40
7,9,4,14,1,4,1,38,61,42938,13,0,0,7
3,9,2,11,0,4,1,10,46,389843,13,0,0,50
0,9,2,0,0,4,1,38,56,141877,13,0,0,40
4,9,2,3,0,4,1,38,39,117555,13,0,0,60
5,12,2,3,0,4,1,38,40,204235,14,99999,0,50
6,9,0,9,1,4,1,38,62,202056,13,14084,0,40
4,9,2,11,0,4,1,38,42,1097453,13,0,0,60
4,9,2,11,0,4,1,38,53,298215,13,0,0,45
3,14,2,3,0,4,1,38,47,423222,15,0,0,45
5,11,2,3,0,4,1,38,64,31826,9,0,0,45
3,11,2,2,0,4,1,38,41,288568,9,0,0,40
3,10,2,9,0,4,1,38,42,146659,16,0,1902,50
3,11,2,2,0,4,1,38,34,149507,9,0,0,55
1,11,2,10,0,4,1,38,31,206609,9,0,0,40
3,15,2,11,0,4,1,38,43,75993,10,7688,0,40
3,14,2,3,0,4,1,38,55,115439,15,99999,0,40
0,11,2,2,0,4,1,38,49,179869,9,0,0,40
3,11,2,2,5,4,0,38,40,124747,9,7298,0,40
5,9,2,3,0,4,1,38,55,477867,13,0,0,40
3,14,2,9,5,4,0,38,30,35724,15,0,0,45
3,9,2,3,0,4,1,38,52,155983,13,0,0,40
0,15,2,3,0,4,1,38,57,414994,10,0,0,40
3,12,0,3,1,4,0,38,43,211128,14,0,0,50
3,9,2,3,0,4,1,38,38,38312,13,15024,0,65
3,11,2,6,0,2,1,38,51,178241,9,0,0,40
1,15,2,0,0,4,1,38,41,36924,10,0,0,40
3,11,2,3,0,4,1,38,31,344200,9,0,0,40
3,8,5,2,1,4,1,38,33,194901,11,0,2444,42
3,9,2,9,0,4,1,38,40,91959,13,0,0,46
1,7,2,9,0,4,1,38,34,234096,12,0,0,40
4,9,2,11,3,4,1,38,35,186845,13,5178,0,50
3,9,4,3,1,2,0,38,43,219424,13,0,0,50
3,9,2,2,0,4,1,38,54,186117,13,0,0,45
3,2,2,11,0,1,1,0,50,135339,8,0,0,40
3,15,2,2,0,4,1,38,50,306790,10,0,0,40
4,9,4,12,1,4,1,38,36,184456,13,27828,0,55
3,9,2,3,0,4,1,38,54,291755,13,0,0,45
3,9,2,3,0,4,1,38,34,159322,13,0,0,50
3,11,2,3,0,4,1,38,54,99434,9,0,0,40
3,15,2,6,0,4,1,38,34,185063,10,0,0,45
7,11,2,14,5,4,0,33,62,125493,9,5178,0,40
3,15,2,5,0,4,1,38,34,108837,10,0,0,40
3,9,2,9,5,1,0,29,45,261278,13,5178,0,40
3,15,2,2,0,4,1,38,34,173495,10,0,0,48
3,9,2,11,5,2,0,38,28,285294,13,15024,0,45
5,15,2,4,0,4,1,38,50,27539,10,7688,0,40
0,11,2,6,0,4,1,38,52,168539,9,0,0,40
3,15,2,11,0,4,1,38,34,161018,10,0,0,55
5,15,2,3,0,4,1,38,56,73746,10,0,0,50
3,11,2,2,0,4,1,38,42,510072,9,0,0,40
5,15,2,2,0,4,1,38,78,82815,10,0,0,3
3,12,2,3,0,4,1,38,51,123429,14,0,0,50
3,11,2,6,0,4,1,38,46,353512,9,0,0,40
3,9,2,9,0,4,1,38,30,108247,13,0,0,40
5,7,2,2,1,4,1,38,31,369648,12,0,0,50
7,7,2,14,0,4,1,38,59,145574,12,0,0,35
3,11,2,13,0,4,1,38,53,317313,9,0,0,60
3,12,2,3,0,4,1,38,39,108140,14,0,0,50
4,11,6,11,2,1,1,38,75,81534,9,0,0,35
3,11,2,3,0,4,1,38,36,35945,9,0,0,50
4,11,2,11,0,4,1,38,56,208809,9,0,1902,40
3,15,2,9,0,4,1,38,35,253006,10,7688,0,38
3,8,2,6,0,4,1,38,39,248011,11,5178,0,40
3,12,2,3,0,4,1,38,44,165346,14,0,0,40
1,7,2,10,0,4,1,8,32,19302,12,0,0,56
4,9,2,3,0,4,1,38,44,118212,13,99999,0,70
3,7,2,12,0,4,1,9,39,115289,12,0,0,40
3,12,2,3,0,4,1,38,34,379798,14,0,0,40
3,12,2,9,0,4,1,38,38,227945,14,99999,0,65
6,12,2,9,0,4,1,38,41,36999,14,0,0,75
1,12,2,3,0,2,1,38,56,273084,14,0,0,40
3,9,2,3,0,4,1,38,59,170104,13,0,1977,50
3,15,2,11,0,4,1,38,44,96249,10,0,0,60
3,11,4,0,4,4,0,38,43,112763,9,8614,0,43
3,12,4,3,1,4,1,38,41,106679,14,27828,0,50
4,11,0,3,1,4,1,38,51,98642,9,14084,0,40
1,9,2,9,0,4,1,38,44,144778,13,0,0,40
3,12,2,9,0,1,1,18,61,80896,14,0,0,45
1,15,2,3,0,4,1,38,52,153064,10,0,0,40
3,9,2,9,0,4,1,38,38,105150,13,0,0,45
3,8,2,10,0,2,1,22,54,182187,11,15024,0,38
0,12,2,3,0,4,1,31,56,67153,14,0,0,40
3,12,2,9,0,4,1,38,38,98360,14,0,0,40
3,11,2,2,0,4,1,38,52,317032,9,0,0,50
3,12,2,3,0,4,1,38,48,207277,14,15024,0,40
3,11,2,13,0,4,1,38,57,47857,9,0,0,40
3,2,0,13,1,4,1,38,41,37997,8,0,0,84
3,11,2,9,0,4,1,38,31,157640,9,0,0,55
3,15,2,0,5,4,0,38,44,222504,10,0,0,45
3,11,0,6,1,2,1,38,52,146567,9,14344,0,40
3,8,2,2,0,4,1,17,55,143266,11,0,0,50
3,9,2,11,0,4,1,38,29,278637,13,3103,0,45
5,14,2,9,0,4,1,38,46,328216,15,0,0,45
3,11,2,3,0,4,1,38,44,165815,9,0,0,60
3,7,2,0,0,4,1,38,27,305647,12,0,0,40
0,15,2,3,0,2,1,38,65,23494,10,0,2174,40
3,12,4,3,1,2,0,38,37,421633,14,0,0,40
3,1,2,5,0,4,1,38,38,287701,7,0,0,48
3,11,2,9,0,4,1,38,31,187560,9,15024,0,40
3,9,2,11,0,4,1,38,28,52603,13,0,0,50
5,14,2,9,0,4,1,38,48,219021,15,0,0,35
3,7,2,0,5,4,0,38,34,221167,12,0,0,40
3,9,2,11,0,4,1,38,30,115426,13,0,0,40
3,15,2,2,0,4,1,38,40,119101,10,0,1887,68
5,11,2,2,0,4,1,38,33,108438,9,0,0,40
3,15,2,0,0,4,1,38,30,270889,10,0,0,40
3,9,2,3,0,4,1,38,44,35910,13,0,1902,56
3,10,2,3,0,4,1,38,54,511668,16,0,1977,43
4,9,2,9,0,4,1,38,38,189679,13,0,0,50
0,11,2,0,0,4,1,38,59,100931,9,0,0,40
5,9,2,0,0,4,1,38,56,119069,13,0,0,40
3,9,2,11,0,4,1,38,35,265662,13,0,0,40
3,9,2,9,5,4,0,38,38,114591,13,15024,0,40
3,15,2,11,0,4,1,38,30,129707,10,0,1848,40
0,14,5,9,4,4,0,10,46,308077,15,0,0,40
3,14,2,9,0,4,1,10,60,159049,15,0,0,70
3,12,5,12,1,4,1,38,47,304857,14,27828,0,40
3,14,2,3,0,4,1,38,55,125000,15,0,0,60
3,12,2,9,0,4,1,38,47,181363,14,0,0,40
3,12,2,3,0,4,1,38,54,338620,14,0,0,52
3,7,2,3,0,4,1,38,38,111128,12,0,0,40
3,11,2,6,0,4,1,38,36,169426,9,7298,0,40
5,9,2,11,0,4,1,38,43,99220,13,0,0,40
0,15,2,0,0,4,1,38,38,261241,10,0,0,45
3,11,2,0,0,4,1,38,51,290856,9,0,0,40
3,2,2,2,0,4,1,38,38,192337,8,0,0,40
1,11,2,0,5,4,0,38,30,311913,9,0,0,40
0,7,4,9,1,4,1,38,39,243872,12,0,0,40
3,5,2,2,0,4,1,30,61,159822,4,7688,0,40
3,9,2,9,5,4,0,38,29,46442,13,0,1902,50
3,9,2,3,0,4,1,38,32,126132,13,15024,0,50
3,12,2,3,0,4,1,38,68,211287,14,0,2392,40
0,11,2,12,0,4,1,38,55,238192,9,0,1887,40
3,11,2,0,0,4,1,38,61,183355,9,0,0,40
4,15,2,11,0,4,1,38,51,46281,10,0,0,50
3,9,2,3,0,4,1,38,27,190525,13,7298,0,55
3,15,2,3,0,4,1,38,42,383493,10,15024,0,50
3,11,0,2,1,4,1,38,42,20809,9,0,0,75
3,15,2,3,0,4,1,38,34,148207,10,0,0,65
3,12,2,7,0,4,1,38,30,169496,14,0,0,15
3,12,2,3,5,4,0,38,53,22978,14,0,0,50
3,12,0,11,1,4,1,38,49,287647,14,4787,0,45
3,8,2,3,5,4,0,38,62,155094,11,0,0,45
3,15,2,13,0,4,1,38,31,151053,10,5178,0,40
3,9,2,12,0,4,1,38,50,548361,13,0,0,20
3,8,2,2,0,4,1,25,31,319146,11,4386,0,40
3,15,2,13,0,4,1,38,55,197114,10,0,0,6
5,9,2,3,5,4,0,38,54,109418,13,0,1977,35
3,9,2,12,0,4,1,38,56,182062,13,0,0,48
1,9,2,9,0,4,1,38,59,53304,13,0,0,50
5,12,2,3,0,4,1,38,42,178780,14,0,0,50
3,15,2,2,0,4,1,38,46,90042,10,0,0,40
3,4,2,6,5,1,0,24,32,102986,3,0,0,40
3,11,2,5,0,4,1,38,30,161599,9,0,0,40
3,9,2,3,0,4,1,38,52,68982,13,0,0,50
3,11,4,0,1,4,1,38,35,182898,9,8614,0,40
3,9,4,11,1,4,1,38,34,49469,13,99999,0,50
3,9,2,11,0,4,1,38,55,101524,13,0,0,40
3,11,2,11,5,4,0,38,40,202872,9,0,0,40
3,9,2,3,0,4,1,38,37,263094,13,7298,0,40
4,9,2,3,0,4,1,38,54,357596,13,7298,0,55
1,15,2,7,0,4,1,38,47,102628,10,0,0,40
3,11,2,11,0,4,1,38,35,139364,9,0,1902,40
1,12,2,9,0,4,1,38,46,175428,14,0,0,40
3,12,2,3,5,4,0,38,41,211253,14,0,0,40
3,11,2,13,0,4,1,38,31,323055,9,0,0,50
6,10,2,9,0,4,1,38,33,291494,16,0,0,50
3,9,4,3,1,4,1,38,32,226696,13,0,0,55
5,14,2,3,0,4,1,38,41,153132,15,15024,0,40
3,9,2,12,0,1,1,29,48,307440,13,0,0,45
4,9,4,9,1,4,0,38,34,62396,13,0,0,62
3,11,2,0,5,4,0,38,40,178983,9,0,0,30
5,2,2,3,0,4,1,38,52,183146,8,0,0,50
3,9,2,0,5,4,0,39,32,118551,13,0,0,35
3,0,2,3,0,4,1,38,48,141511,6,0,0,45
6,15,2,0,0,4,1,38,30,343789,10,0,0,40
3,11,2,11,0,4,1,38,44,277647,9,0,1902,40
5,6,2,13,0,4,1,38,37,82540,5,0,0,70
3,9,2,3,0,4,1,38,34,212781,13,0,0,40
3,9,2,11,0,2,1,38,32,260868,13,0,0,40
3,12,2,9,0,4,1,38,36,171393,14,7298,0,55
3,12,0,12,1,4,1,38,54,172281,14,0,0,40
7,9,2,14,0,4,1,38,68,257269,13,0,2377,35
1,10,4,9,1,4,0,38,67,190661,16,7896,0,50
3,9,2,11,0,4,1,38,27,228476,13,0,0,50
1,12,2,9,5,4,0,38,62,115763,14,0,0,40
1,9,2,10,0,2,1,38,31,199368,13,0,0,50
3,9,2,3,0,4,1,38,52,159755,13,0,1887,40
7,11,4,14,1,4,1,38,55,141807,9,13550,0,40
3,9,6,8,4,4,0,38,47,97883,13,25236,0,35
6,10,4,3,1,4,0,38,49,269417,16,0,2258,50
3,11,2,2,0,4,1,38,34,199539,9,0,0,48
0,10,6,3,1,4,1,38,79,62176,16,0,0,6
3,12,2,3,0,4,1,38,32,209538,14,0,0,55
3,14,2,9,0,4,1,10,40,287008,15,15024,0,55
3,11,2,0,5,4,0,38,43,178866,9,0,0,25
3,9,2,3,0,4,1,38,31,110643,13,0,1977,55
3,11,2,3,0,4,1,38,41,217902,9,0,0,40
4,11,2,3,0,4,1,38,64,80333,9,0,0,40
3,9,2,3,0,4,1,38,58,265086,13,0,0,50
5,11,2,11,0,4,1,38,37,353298,9,99999,0,50
3,9,2,3,0,2,1,38,53,250034,13,0,0,50
3,7,2,9,0,4,1,38,37,193815,12,0,0,45
3,10,2,9,0,4,1,38,39,204527,16,0,0,50
5,11,4,2,1,4,1,38,29,229341,9,0,0,50
3,9,2,3,0,4,1,38,50,128143,13,0,0,50
0,9,2,10,0,4,1,38,34,190228,13,0,1902,48
3,9,5,3,4,4,1,38,43,180599,13,8614,0,40
3,9,2,11,0,1,1,38,44,116358,13,0,0,40
5,15,2,12,0,2,1,38,47,180446,10,0,0,40
3,15,2,12,0,4,1,38,46,53893,10,0,0,40
4,11,2,2,0,4,1,38,53,152810,9,5178,0,45
3,11,2,3,0,4,1,38,28,336951,9,0,0,50
5,11,2,2,0,4,1,38,45,315984,9,7688,0,50
5,14,2,9,0,3,1,18,51,120781,15,99999,0,70
3,10,2,9,0,4,1,38,64,47298,16,0,0,60
3,10,2,3,0,4,1,38,44,125461,16,0,0,60
3,9,2,10,0,1,1,29,63,76860,13,0,0,40
1,12,2,9,0,4,1,38,44,136986,14,15024,0,35
1,8,2,10,0,4,1,38,52,392668,11,0,0,40
3,12,2,11,0,4,1,38,36,223433,14,7688,0,50
4,9,2,3,0,4,1,38,65,210381,13,99999,0,65
3,15,2,2,0,4,1,38,34,192900,10,0,0,40
3,7,2,12,0,4,1,38,40,272960,12,0,0,42
4,14,2,9,0,4,1,4,42,152071,15,0,0,60
3,15,2,2,0,4,1,38,51,53197,10,0,0,40
5,11,2,2,0,4,1,38,57,287229,9,0,0,48
3,15,2,2,0,4,1,38,31,191834,10,0,0,40
3,11,2,2,0,4,1,38,39,365739,9,0,0,40
5,12,2,9,0,2,1,38,38,194534,14,99999,0,60
7,11,2,14,0,4,1,38,36,504871,9,0,0,40
3,12,2,9,0,4,1,38,28,173944,14,0,0,40
4,14,2,9,0,4,1,38,57,127728,15,15024,0,60
6,9,2,10,0,4,1,38,25,262664,13,0,0,40
5,15,2,2,0,4,1,38,44,343190,10,0,1887,55
3,9,2,9,0,4,1,38,44,83237,13,0,0,55
3,9,2,3,0,4,1,38,53,168107,13,0,0,40
4,11,2,11,0,4,1,38,45,139268,9,0,0,50
4,15,2,3,0,4,1,38,59,122390,10,0,1977,48
4,10,2,3,0,4,1,38,65,184965,16,99999,0,40
3,9,2,3,0,4,1,38,62,178249,13,0,0,35
3,11,2,2,0,4,1,38,53,167651,9,0,0,40
3,9,2,3,0,4,1,38,47,420986,13,0,0,40
4,15,2,11,0,4,1,38,52,68015,10,0,0,90
3,11,2,13,0,4,1,38,30,206322,9,0,0,73
3,11,2,9,0,4,1,38,51,152810,9,0,0,40
3,9,4,9,1,4,1,38,28,198197,13,0,0,55
3,12,2,9,0,4,1,38,46,261059,14,0,1977,50
1,11,2,10,0,4,1,38,31,206297,9,0,0,40
3,9,2,3,0,4,1,38,35,35945,13,0,0,40
3,15,2,2,0,4,1,38,39,150057,10,0,0,55
3,15,2,2,0,4,1,38,34,177437,10,15024,0,45
5,11,2,2,0,4,1,38,57,184553,9,0,0,50
0,6,2,6,0,4,1,38,39,30673,5,0,0,40
3,12,2,9,0,1,1,18,42,198341,14,0,1902,55
0,15,2,0,0,4,1,38,61,221943,10,9386,0,40
3,9,0,3,1,4,1,38,39,114544,13,0,0,45
3,12,2,9,0,1,1,18,53,70387,14,4386,0,40
3,8,2,12,5,4,0,38,38,423616,11,0,0,36
3,9,2,3,0,4,1,38,46,98637,13,7298,0,50
1,9,6,9,4,4,0,38,60,255711,13,0,0,60
3,9,4,9,4,4,0,38,29,152461,13,14344,0,50
3,11,2,2,0,4,1,38,54,135388,9,5178,0,40
3,9,2,3,0,4,1,38,43,169383,13,0,0,45
4,11,4,3,1,4,1,38,28,191129,9,0,0,65
3,9,2,3,0,4,1,38,57,199934,13,0,0,40
3,9,2,3,0,4,1,38,52,145166,13,15024,0,55
4,15,2,13,0,4,1,38,40,45054,10,0,0,40
3,15,2,9,0,4,1,38,35,179668,10,0,0,40
3,10,2,9,0,1,1,35,57,127277,16,0,0,40
0,14,2,9,0,4,1,38,39,376455,15,0,1887,50
3,15,2,9,0,4,1,38,42,204235,10,0,0,40
1,12,2,3,0,4,1,38,46,209057,14,0,0,50
3,14,4,3,1,4,1,38,38,99233,15,0,0,40
1,8,0,9,4,4,1,38,60,101110,11,0,0,40
4,9,2,2,0,4,1,38,38,140854,13,0,0,50
3,12,2,3,0,4,1,38,47,158286,14,0,0,50
3,9,0,3,4,4,0,38,50,269095,13,0,0,40
7,15,2,14,0,4,1,38,68,255276,10,0,0,48
3,11,2,13,0,4,1,38,36,185099,9,0,0,70
3,9,2,9,0,4,1,38,43,110970,13,0,1902,40
3,15,2,9,0,4,1,38,49,203067,10,0,0,40
3,9,2,11,0,4,1,38,25,154941,13,0,0,40
3,12,2,9,0,1,1,18,34,165737,14,0,0,43
3,12,2,9,0,4,1,1,51,82578,14,0,0,38
3,9,2,11,0,4,1,38,31,227146,13,0,0,55
4,9,2,3,0,4,1,38,42,348886,13,0,0,45
3,11,2,6,0,4,1,38,48,145636,9,0,0,60
4,9,2,11,0,4,1,38,26,189502,13,0,0,80
3,9,2,2,0,4,1,38,31,574005,13,0,0,44
3,11,2,11,0,4,1,38,44,194924,9,0,0,35
3,7,2,11,0,4,1,38,40,121874,12,7688,0,50
1,15,2,10,0,4,1,38,38,73715,10,0,0,60
3,11,2,2,0,4,1,38,37,19899,9,15024,0,45
3,7,2,3,0,4,1,38,46,181363,12,0,0,40
3,9,2,9,0,4,1,38,38,43712,13,7298,0,60
5,10,2,9,0,4,1,39,36,342719,16,0,0,45
7,11,2,14,0,4,1,38,61,71467,9,3103,0,40
3,15,2,6,0,3,1,38,40,400061,10,0,0,40
1,9,2,9,0,4,1,38,30,131568,13,0,0,40
3,8,2,3,0,4,1,38,56,367984,11,15024,0,40
3,15,2,13,0,4,1,38,38,122076,10,7298,0,43
5,14,2,9,0,1,1,18,45,216402,15,0,0,50
5,14,2,9,0,4,1,38,50,42402,15,0,2415,30
3,9,2,11,0,4,1,38,47,78529,13,0,0,60
3,10,2,12,0,4,1,10,57,140426,16,0,1977,40
3,12,2,3,0,4,1,38,48,148995,14,0,0,40
1,9,2,9,5,4,0,38,49,119904,13,7688,0,30
3,15,2,2,0,4,1,38,33,263561,10,0,0,60
3,9,2,3,5,4,0,38,45,306889,13,0,0,40
5,5,2,13,0,4,1,38,58,105592,4,0,0,40
3,12,2,9,5,4,0,38,36,386726,14,0,1977,44
3,12,2,9,0,4,1,38,48,254291,14,0,0,40
3,8,2,0,0,4,1,38,40,125776,11,0,0,40
0,11,2,0,0,4,1,38,42,172307,9,0,0,48
3,11,2,2,0,4,1,38,25,176729,9,0,0,40
3,15,6,11,4,4,0,38,66,174276,10,0,0,50
0,12,4,9,1,4,0,39,59,48102,14,0,0,40
5,15,2,3,0,4,1,38,42,79531,10,0,0,55
5,8,2,4,0,4,1,38,70,268832,11,0,0,24
3,11,2,12,0,4,1,38,42,126003,9,0,0,40
3,15,2,6,0,4,1,38,28,297735,10,0,0,40
3,12,2,3,0,4,1,38,37,174150,14,0,0,40
3,11,2,0,0,4,1,38,38,165466,9,0,0,60
3,15,2,11,0,2,1,38,36,262688,10,7688,0,50
4,14,2,9,0,4,1,38,70,158437,15,0,0,35
3,15,6,4,1,4,1,38,55,41108,10,0,2258,62
3,11,2,6,5,4,0,21,59,131916,9,0,0,40
3,11,2,3,0,4,1,38,62,155256,9,0,0,45
3,11,2,9,0,4,1,38,52,102828,9,7688,0,40
4,11,2,3,0,4,1,38,74,231002,9,0,0,30
3,15,4,3,1,4,1,38,35,589809,10,13550,0,60
3,9,2,3,0,4,1,38,38,172538,13,15024,0,50
6,12,2,6,0,4,1,38,34,318982,14,0,1848,40
3,12,2,3,0,4,1,38,48,204629,14,0,0,50
3,15,2,11,0,4,1,38,42,96321,10,0,0,50
5,9,2,6,0,4,1,38,32,134737,13,0,0,70
3,11,2,2,0,4,1,38,44,260761,9,0,0,40
3,15,2,3,0,4,1,38,39,269323,10,0,0,40
5,9,2,2,0,4,1,38,50,183915,13,0,0,45
3,8,0,0,4,4,0,38,45,184277,11,0,0,55
4,9,2,3,0,4,1,38,46,120902,13,3103,0,37
6,9,2,3,5,2,0,38,38,200904,13,0,0,30
5,12,0,9,1,1,1,18,30,116666,14,0,0,50
3,15,2,0,5,4,0,38,41,168324,10,0,0,40
3,9,2,11,0,4,1,38,45,126889,13,0,1887,60
4,11,2,3,0,4,1,38,45,117605,9,0,0,48
4,15,6,11,1,4,0,38,63,38472,10,14084,0,60
5,4,2,13,0,4,1,25,36,328466,3,0,0,50
1,9,2,3,0,4,1,38,38,414791,13,0,0,42
3,15,2,2,0,4,1,38,48,266764,10,0,0,45
3,15,2,2,0,2,1,38,53,126592,10,7688,0,40
3,15,2,11,0,4,1,38,41,104334,10,0,0,50
3,14,2,3,0,4,1,38,44,183342,15,0,0,55
3,10,2,9,0,4,1,30,45,329603,16,0,0,40
3,15,2,13,0,4,1,38,41,77373,10,0,1848,65
3,9,2,2,0,4,1,38,45,192776,13,7298,0,55
3,12,2,3,0,4,1,38,61,147280,14,0,0,60
3,9,2,3,0,4,1,38,47,264052,13,15024,0,50
6,9,2,9,0,4,1,38,43,28451,13,0,0,37
3,9,2,3,0,2,1,38,29,185908,13,0,0,55
3,8,2,2,0,4,1,38,40,242521,11,0,0,40
3,15,4,12,1,4,0,38,42,109912,10,0,0,40
3,9,2,3,0,4,1,38,43,187795,13,0,0,45
3,11,2,11,0,4,1,38,53,73134,9,15024,0,60
3,15,2,9,0,4,1,38,45,236040,10,0,0,40
5,11,2,13,0,4,1,4,37,258037,9,0,0,45
3,9,2,11,5,4,0,38,30,101345,13,3103,0,55
3,15,2,9,0,4,1,28,33,405913,10,0,0,40
3,9,2,3,0,4,1,38,37,588003,13,15024,0,40
3,12,2,11,0,4,1,38,35,206951,14,0,0,40
5,15,2,0,5,4,0,38,28,237466,10,0,0,30
3,11,2,13,0,4,1,38,50,271262,9,0,0,40
3,1,0,9,4,0,1,38,46,176552,7,0,0,40
3,15,2,11,0,4,1,38,41,182303,10,0,0,50
1,12,0,9,4,4,0,38,59,296253,14,8614,0,60
3,9,2,3,0,4,1,39,57,165695,13,0,0,40
7,11,2,14,0,4,1,38,55,200235,9,0,0,50
3,15,2,2,0,4,1,38,58,94429,10,0,0,40
3,9,2,0,0,1,1,29,42,306982,13,0,0,40
3,11,5,13,4,1,1,38,61,80896,9,0,0,45
3,15,2,11,0,4,1,38,31,197886,10,15024,0,45
3,9,2,2,0,4,1,38,47,121124,13,15024,0,50
6,11,2,2,0,4,1,38,51,193720,9,0,0,56
3,11,2,5,5,4,0,38,48,148254,9,0,0,16
3,12,2,3,0,4,1,39,46,268022,14,0,0,55
3,9,2,9,0,4,1,38,46,189498,13,0,1848,45
1,12,2,9,0,4,1,38,45,54190,14,0,0,50
3,12,2,9,0,4,1,38,56,282023,14,0,0,40
5,9,2,9,0,4,1,38,42,351161,13,0,1887,40
3,11,2,13,0,4,1,38,50,132716,9,0,0,40
3,15,2,9,0,4,1,38,55,206487,10,0,0,40
0,15,0,0,1,4,1,38,39,184964,10,0,0,40
3,15,2,2,0,3,1,38,60,252413,10,0,0,32
3,12,2,3,5,4,0,38,33,181372,14,0,0,50
3,9,4,9,1,4,0,38,29,122127,13,8614,0,40
3,14,2,9,5,4,0,38,31,106437,15,0,0,60
4,11,2,3,0,4,1,38,49,306289,9,0,0,40
4,10,2,9,0,4,1,38,45,201699,16,0,0,60
3,9,2,3,0,4,1,38,46,58683,13,15024,0,55
3,11,2,6,0,1,1,0,46,104632,9,0,0,40
0,11,2,0,5,4,0,38,40,178866,9,0,0,20
3,12,2,3,0,1,1,38,54,139850,14,0,0,45
3,15,2,2,0,4,1,38,38,309230,10,0,0,40
3,9,2,3,0,4,1,38,31,54318,13,0,0,50
3,9,2,9,0,4,1,38,45,48495,13,0,0,42
3,9,2,3,0,4,1,38,38,143123,13,0,0,40
5,7,2,3,5,4,0,38,67,431426,12,20051,0,4
3,12,0,3,4,2,0,38,41,191451,14,0,0,60
3,9,2,11,0,4,1,38,37,99146,13,0,0,60
1,9,2,9,0,4,1,25,34,429897,13,0,0,45
1,11,2,3,0,4,1,38,27,137629,9,0,0,80
3,12,2,3,0,4,1,4,38,277248,14,0,0,60
6,10,2,9,0,4,1,38,47,216414,16,0,0,40
1,6,2,2,0,2,1,37,28,154863,5,0,0,40
0,9,0,9,4,4,0,38,46,44706,13,0,0,50
3,12,2,3,0,1,1,38,59,81973,14,0,0,40
3,15,2,2,0,4,1,38,54,123011,10,0,0,40
3,9,4,11,1,4,1,38,43,351576,13,0,0,50
0,9,2,12,0,4,1,38,46,33794,13,3103,0,40
3,12,2,9,0,4,1,38,33,79923,14,0,0,45
3,11,2,5,0,4,1,38,37,187589,9,5178,0,40
7,8,2,14,0,4,1,38,37,319685,11,0,0,54
3,9,2,9,0,4,1,38,33,709798,13,0,0,60
3,15,2,9,5,4,0,38,48,248254,10,7298,0,40
3,15,2,3,0,4,1,38,34,561334,10,0,0,50
3,9,2,9,0,3,1,39,37,292370,13,0,0,50
3,11,2,11,0,4,1,38,47,186534,9,0,0,55
1,9,2,9,0,4,1,38,33,194901,13,0,0,40
3,9,2,6,0,4,1,38,44,340885,13,0,1977,40
3,15,2,3,0,4,1,38,34,287315,10,0,0,55
